scenario,es,biod,budget,resolution,n_selected,runtime,solution,raster,pct_nonzero_pus,pct_land_pus
es-5_biod-0_budget-100_resolution-2km,0.05,0,1,2,3658099,57.18000000000029,solution_es-5_biod-0_budget-100_resolution-2km_2km.rds,solution_es-5_biod-0_budget-100_resolution-2km_2km.tif,304841.5833333333,0.10730530781108406
es-10_biod-0_budget-100_resolution-2km,0.1,0,1,2,3659956.5408512936,232.19000000000233,solution_es-10_biod-0_budget-100_resolution-2km_2km.rds,solution_es-10_biod-0_budget-100_resolution-2km_2km.tif,304996.37840427447,0.1073597962196317
es-15_biod-0_budget-100_resolution-2km,0.15000000000000002,0,1,2,3725408.6165386974,276.0500000000029,solution_es-15_biod-0_budget-100_resolution-2km_2km.rds,solution_es-15_biod-0_budget-100_resolution-2km_2km.tif,310450.71804489143,0.10927974292651722
es-20_biod-0_budget-100_resolution-2km,0.2,0,1,2,3844077.165879575,318.380000000001,solution_es-20_biod-0_budget-100_resolution-2km_2km.rds,solution_es-20_biod-0_budget-100_resolution-2km_2km.tif,320339.7638232979,0.11276072176676122
es-25_biod-0_budget-100_resolution-2km,0.25,0,1,2,4003942.7194708227,320.6100000000006,solution_es-25_biod-0_budget-100_resolution-2km_2km.rds,solution_es-25_biod-0_budget-100_resolution-2km_2km.tif,333661.89328923525,0.1174501581205882
es-30_biod-0_budget-100_resolution-2km,0.30000000000000004,0,1,2,4248647.817564709,337.15999999999985,solution_es-30_biod-0_budget-100_resolution-2km_2km.rds,solution_es-30_biod-0_budget-100_resolution-2km_2km.tif,354053.9847970591,0.1246282459399463
es-35_biod-0_budget-100_resolution-2km,0.35000000000000003,0,1,2,4642310.465969831,353.2599999999984,solution_es-35_biod-0_budget-100_resolution-2km_2km.rds,solution_es-35_biod-0_budget-100_resolution-2km_2km.tif,386859.2054974859,0.13617579882488412
es-40_biod-0_budget-100_resolution-2km,0.4,0,1,2,5103678.533024103,357.66999999999825,solution_es-40_biod-0_budget-100_resolution-2km_2km.rds,solution_es-40_biod-0_budget-100_resolution-2km_2km.tif,425306.5444186753,0.14970939713631953
es-45_biod-0_budget-100_resolution-2km,0.45,0,1,2,5606242.790970612,351.2900000000009,solution_es-45_biod-0_budget-100_resolution-2km_2km.rds,solution_es-45_biod-0_budget-100_resolution-2km_2km.tif,467186.89924755105,0.1644514291025947
es-50_biod-0_budget-100_resolution-2km,0.5,0,1,2,6145755.199312723,307.6800000000003,solution_es-50_biod-0_budget-100_resolution-2km_2km.rds,solution_es-50_biod-0_budget-100_resolution-2km_2km.tif,512146.2666093936,0.18027728429269466
es-55_biod-0_budget-100_resolution-2km,0.55,0,1,2,6725277.435552446,366.90999999999985,solution_es-55_biod-0_budget-100_resolution-2km_2km.rds,solution_es-55_biod-0_budget-100_resolution-2km_2km.tif,560439.7862960371,0.19727677280929062
es-60_biod-0_budget-100_resolution-2km,0.6000000000000001,0,1,2,7353134.158602095,360.34000000000015,solution_es-60_biod-0_budget-100_resolution-2km_2km.rds,solution_es-60_biod-0_budget-100_resolution-2km_2km.tif,612761.1798835079,0.21569408708320753
es-65_biod-0_budget-100_resolution-2km,0.65,0,1,2,8048705.727870926,351.2000000000007,solution_es-65_biod-0_budget-100_resolution-2km_2km.rds,solution_es-65_biod-0_budget-100_resolution-2km_2km.tif,670725.4773225771,0.2360977233284351
es-70_biod-0_budget-100_resolution-2km,0.7000000000000001,0,1,2,8836143.743950455,371.2699999999968,solution_es-70_biod-0_budget-100_resolution-2km_2km.rds,solution_es-70_biod-0_budget-100_resolution-2km_2km.tif,736345.3119958712,0.25919613556319504
es-75_biod-0_budget-100_resolution-2km,0.75,0,1,2,9727174.743809838,359.33000000000175,solution_es-75_biod-0_budget-100_resolution-2km_2km.rds,solution_es-75_biod-0_budget-100_resolution-2km_2km.tif,810597.8953174865,0.28533330563681225
es-80_biod-0_budget-100_resolution-2km,0.8,0,1,2,10730336.280105645,357.9300000000003,solution_es-80_biod-0_budget-100_resolution-2km_2km.rds,solution_es-80_biod-0_budget-100_resolution-2km_2km.tif,894194.6900088037,0.31475967092557605
es-85_biod-0_budget-100_resolution-2km,0.8500000000000001,0,1,2,11872573.285340322,375.1899999999987,solution_es-85_biod-0_budget-100_resolution-2km_2km.rds,solution_es-85_biod-0_budget-100_resolution-2km_2km.tif,989381.1071116935,0.34826562400118116
es-90_biod-0_budget-100_resolution-2km,0.9,0,1,2,13215480.167643728,357.15000000000146,solution_es-90_biod-0_budget-100_resolution-2km_2km.rds,solution_es-90_biod-0_budget-100_resolution-2km_2km.tif,1101290.0139703106,0.3876579521932804
es-95_biod-0_budget-100_resolution-2km,0.9500000000000001,0,1,2,14944954.366971638,331.5,solution_es-95_biod-0_budget-100_resolution-2km_2km.rds,solution_es-95_biod-0_budget-100_resolution-2km_2km.tif,1245412.8639143032,0.4383897014734966
es-100_biod-0_budget-100_resolution-2km,1,0,1,2,NA,NA,NA,NA,304841.5833333333,0.10730530781108406
